"","tagname","longitude","latitude","datecollected","yearcollected","monthcollected","daycollected","julianday","timeofday","receiver_group"
"18","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:05:42",2022,2,19,50,14.095,"RSTSNCA"
"19","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:11:31",2022,2,19,50,14.1919444444444,"RSTSNCA"
"20","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:16:12",2022,2,19,50,14.27,"RSTSNCA"
"21","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:17:17",2022,2,19,50,14.2880555555556,"RSTSNCA"
"22","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:35:14",2022,2,19,50,14.5872222222222,"RSTSNCA"
"23","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:44:28",2022,2,19,50,14.7411111111111,"RSTSNCA"
"24","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:47:32",2022,2,19,50,14.7922222222222,"RSTSNCA"
"25","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:50:36",2022,2,19,50,14.8433333333333,"RSTSNCA"
"26","A69-9001-17766",-75.75077,34.90012,"2022-02-19 14:53:38",2022,2,19,50,14.8938888888889,"RSTSNCA"
"27","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:02:01",2022,2,19,50,15.0336111111111,"RSTSNCA"
"28","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:05:13",2022,2,19,50,15.0869444444444,"RSTSNCA"
"29","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:08:55",2022,2,19,50,15.1486111111111,"RSTSNCA"
"30","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:18:20",2022,2,19,50,15.3055555555556,"RSTSNCA"
"31","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:35:49",2022,2,19,50,15.5969444444444,"RSTSNCA"
"32","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:44:35",2022,2,19,50,15.7430555555556,"RSTSNCA"
"33","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:47:19",2022,2,19,50,15.7886111111111,"RSTSNCA"
"34","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:49:41",2022,2,19,50,15.8280555555556,"RSTSNCA"
"35","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:51:19",2022,2,19,50,15.8552777777778,"RSTSNCA"
"36","A69-9001-17766",-75.75077,34.90012,"2022-02-19 15:54:49",2022,2,19,50,15.9136111111111,"RSTSNCA"
"37","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:21:29",2022,2,19,50,16.3580555555556,"RSTSNCA"
"38","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:23:31",2022,2,19,50,16.3919444444444,"RSTSNCA"
"39","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:26:30",2022,2,19,50,16.4416666666667,"RSTSNCA"
"40","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:34:22",2022,2,19,50,16.5727777777778,"RSTSNCA"
"41","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:42:37",2022,2,19,50,16.7102777777778,"RSTSNCA"
"42","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:45:39",2022,2,19,50,16.7608333333333,"RSTSNCA"
"43","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:50:58",2022,2,19,50,16.8494444444444,"RSTSNCA"
"44","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:53:15",2022,2,19,50,16.8875,"RSTSNCA"
"45","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:54:43",2022,2,19,50,16.9119444444444,"RSTSNCA"
"46","A69-9001-17766",-75.75077,34.90012,"2022-02-19 16:56:34",2022,2,19,50,16.9427777777778,"RSTSNCA"
"47","A69-9001-17766",-75.75077,34.90012,"2022-02-19 17:04:34",2022,2,19,50,17.0761111111111,"RSTSNCA"
"48","A69-9001-17766",-75.75077,34.90012,"2022-02-19 17:05:44",2022,2,19,50,17.0955555555556,"RSTSNCA"
"49","A69-9001-17766",-75.75077,34.90012,"2022-02-19 17:16:03",2022,2,19,50,17.2675,"RSTSNCA"
"50","A69-9001-17766",-75.75077,34.90012,"2022-02-19 17:37:56",2022,2,19,50,17.6322222222222,"RSTSNCA"
"51","A69-9001-17766",-75.75077,34.90012,"2022-02-19 17:41:34",2022,2,19,50,17.6927777777778,"RSTSNCA"
"52","A69-9001-17766",-75.75077,34.90012,"2022-02-19 17:49:14",2022,2,19,50,17.8205555555556,"RSTSNCA"
"53","A69-9001-17766",-75.75077,34.90012,"2022-02-19 18:03:38",2022,2,19,50,18.0605555555556,"RSTSNCA"
"54","A69-9001-17766",-75.75077,34.90012,"2022-02-19 19:04:12",2022,2,19,50,19.07,"RSTSNCA"
"55","A69-9001-17766",-75.75077,34.90012,"2022-02-19 20:58:48",2022,2,19,50,20.98,"RSTSNCA"
"56","A69-9001-17766",-75.75077,34.90012,"2022-02-19 22:01:36",2022,2,19,50,22.0266666666667,"RSTSNCA"
"57","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:32:53",2022,2,19,50,23.5480555555556,"RSTSNCA"
"58","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:35:20",2022,2,19,50,23.5888888888889,"RSTSNCA"
"59","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:37:11",2022,2,19,50,23.6197222222222,"RSTSNCA"
"60","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:39:46",2022,2,19,50,23.6627777777778,"RSTSNCA"
"61","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:41:51",2022,2,19,50,23.6975,"RSTSNCA"
"62","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:44:56",2022,2,19,50,23.7488888888889,"RSTSNCA"
"63","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:48:01",2022,2,19,50,23.8002777777778,"RSTSNCA"
"64","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:57:04",2022,2,19,50,23.9511111111111,"RSTSNCA"
"65","A69-9001-17766",-75.75077,34.90012,"2022-02-19 23:59:55",2022,2,19,50,23.9986111111111,"RSTSNCA"
"66","A69-9001-17766",-75.75077,34.90012,"2022-02-20 01:03:51",2022,2,20,51,1.06416666666667,"RSTSNCA"
"67","A69-9001-17766",-75.75077,34.90012,"2022-02-20 01:05:35",2022,2,20,51,1.09305555555556,"RSTSNCA"
"68","A69-9001-17766",-75.75077,34.90012,"2022-02-20 01:07:57",2022,2,20,51,1.1325,"RSTSNCA"
"69","A69-9001-17766",-75.75077,34.90012,"2022-02-20 01:55:18",2022,2,20,51,1.92166666666667,"RSTSNCA"
"70","A69-9001-17766",-75.75077,34.90012,"2022-02-20 01:57:17",2022,2,20,51,1.95472222222222,"RSTSNCA"
"71","A69-9001-17766",-75.75077,34.90012,"2022-02-20 02:00:11",2022,2,20,51,2.00305555555556,"RSTSNCA"
"72","A69-9001-17766",-75.75077,34.90012,"2022-02-20 02:33:46",2022,2,20,51,2.56277777777778,"RSTSNCA"
"73","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:25:45",2022,2,20,51,4.42916666666667,"RSTSNCA"
"74","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:27:51",2022,2,20,51,4.46416666666667,"RSTSNCA"
"75","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:28:58",2022,2,20,51,4.48277777777778,"RSTSNCA"
"76","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:30:07",2022,2,20,51,4.50194444444444,"RSTSNCA"
"77","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:31:18",2022,2,20,51,4.52166666666667,"RSTSNCA"
"78","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:32:36",2022,2,20,51,4.54333333333333,"RSTSNCA"
"79","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:34:07",2022,2,20,51,4.56861111111111,"RSTSNCA"
"80","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:38:48",2022,2,20,51,4.64666666666667,"RSTSNCA"
"81","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:41:15",2022,2,20,51,4.6875,"RSTSNCA"
"82","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:43:05",2022,2,20,51,4.71805555555556,"RSTSNCA"
"83","A69-9001-17766",-75.75077,34.90012,"2022-02-20 04:45:39",2022,2,20,51,4.76083333333333,"RSTSNCA"
"84","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:04:03",2022,2,20,51,5.0675,"RSTSNCA"
"85","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:06:53",2022,2,20,51,5.11472222222222,"RSTSNCA"
"86","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:09:29",2022,2,20,51,5.15805555555556,"RSTSNCA"
"87","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:17:19",2022,2,20,51,5.28861111111111,"RSTSNCA"
"88","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:18:45",2022,2,20,51,5.3125,"RSTSNCA"
"89","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:20:31",2022,2,20,51,5.34194444444444,"RSTSNCA"
"90","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:22:58",2022,2,20,51,5.38277777777778,"RSTSNCA"
"91","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:24:47",2022,2,20,51,5.41305555555556,"RSTSNCA"
"92","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:27:19",2022,2,20,51,5.45527777777778,"RSTSNCA"
"93","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:29:19",2022,2,20,51,5.48861111111111,"RSTSNCA"
"94","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:32:12",2022,2,20,51,5.53666666666667,"RSTSNCA"
"95","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:34:53",2022,2,20,51,5.58138888888889,"RSTSNCA"
"96","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:38:39",2022,2,20,51,5.64416666666667,"RSTSNCA"
"97","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:40:30",2022,2,20,51,5.675,"RSTSNCA"
"98","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:43:08",2022,2,20,51,5.71888888888889,"RSTSNCA"
"99","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:45:19",2022,2,20,51,5.75527777777778,"RSTSNCA"
"100","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:46:34",2022,2,20,51,5.77611111111111,"RSTSNCA"
"101","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:49:45",2022,2,20,51,5.82916666666667,"RSTSNCA"
"102","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:52:10",2022,2,20,51,5.86944444444445,"RSTSNCA"
"103","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:53:56",2022,2,20,51,5.89888888888889,"RSTSNCA"
"104","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:56:21",2022,2,20,51,5.93916666666667,"RSTSNCA"
"105","A69-9001-17766",-75.75077,34.90012,"2022-02-20 05:58:07",2022,2,20,51,5.96861111111111,"RSTSNCA"
"106","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:00:34",2022,2,20,51,6.00944444444444,"RSTSNCA"
"107","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:04:49",2022,2,20,51,6.08027777777778,"RSTSNCA"
"108","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:06:39",2022,2,20,51,6.11083333333333,"RSTSNCA"
"109","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:09:15",2022,2,20,51,6.15416666666667,"RSTSNCA"
"110","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:11:21",2022,2,20,51,6.18916666666667,"RSTSNCA"
"111","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:12:27",2022,2,20,51,6.2075,"RSTSNCA"
"112","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:13:35",2022,2,20,51,6.22638888888889,"RSTSNCA"
"113","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:14:46",2022,2,20,51,6.24611111111111,"RSTSNCA"
"114","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:16:01",2022,2,20,51,6.26694444444444,"RSTSNCA"
"115","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:19:09",2022,2,20,51,6.31916666666667,"RSTSNCA"
"116","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:25:20",2022,2,20,51,6.42222222222222,"RSTSNCA"
"117","A69-9001-17766",-75.75077,34.90012,"2022-02-20 06:28:10",2022,2,20,51,6.46944444444444,"RSTSNCA"
"118","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:13:50",2022,2,20,51,7.23055555555556,"RSTSNCA"
"119","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:15:29",2022,2,20,51,7.25805555555556,"RSTSNCA"
"120","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:17:40",2022,2,20,51,7.29444444444444,"RSTSNCA"
"121","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:25:13",2022,2,20,51,7.42027777777778,"RSTSNCA"
"122","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:27:44",2022,2,20,51,7.46222222222222,"RSTSNCA"
"123","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:29:39",2022,2,20,51,7.49416666666667,"RSTSNCA"
"124","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:32:24",2022,2,20,51,7.54,"RSTSNCA"
"125","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:34:48",2022,2,20,51,7.58,"RSTSNCA"
"126","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:36:32",2022,2,20,51,7.60888888888889,"RSTSNCA"
"127","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:38:55",2022,2,20,51,7.64861111111111,"RSTSNCA"
"128","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:42:51",2022,2,20,51,7.71416666666667,"RSTSNCA"
"129","A69-9001-17766",-75.75077,34.90012,"2022-02-20 07:50:34",2022,2,20,51,7.84277777777778,"RSTSNCA"
"130","A69-9001-17766",-75.75077,34.90012,"2022-02-20 08:20:20",2022,2,20,51,8.33888888888889,"RSTSNCA"
"131","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:29:39",2022,2,20,51,9.49416666666667,"RSTSNCA"
"132","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:33:22",2022,2,20,51,9.55611111111111,"RSTSNCA"
"133","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:34:31",2022,2,20,51,9.57527777777778,"RSTSNCA"
"134","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:35:43",2022,2,20,51,9.59527777777778,"RSTSNCA"
"135","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:38:32",2022,2,20,51,9.64222222222222,"RSTSNCA"
"136","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:40:28",2022,2,20,51,9.67444444444444,"RSTSNCA"
"137","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:43:16",2022,2,20,51,9.72111111111111,"RSTSNCA"
"138","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:45:45",2022,2,20,51,9.7625,"RSTSNCA"
"139","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:47:38",2022,2,20,51,9.79388888888889,"RSTSNCA"
"140","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:50:18",2022,2,20,51,9.83833333333333,"RSTSNCA"
"141","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:52:35",2022,2,20,51,9.87638888888889,"RSTSNCA"
"142","A69-9001-17766",-75.75077,34.90012,"2022-02-20 09:55:51",2022,2,20,51,9.93083333333333,"RSTSNCA"
"143","A69-9001-17766",-75.75077,34.90012,"2022-02-20 10:07:56",2022,2,20,51,10.1322222222222,"RSTSNCA"
"144","A69-9001-17766",-75.75077,34.90012,"2022-02-20 10:26:05",2022,2,20,51,10.4347222222222,"RSTSNCA"
"145","A69-9001-17766",-75.75077,34.90012,"2022-02-20 11:04:56",2022,2,20,51,11.0822222222222,"RSTSNCA"
"146","A69-9001-17766",-75.75077,34.90012,"2022-02-20 11:10:56",2022,2,20,51,11.1822222222222,"RSTSNCA"
"147","A69-9001-17766",-75.75077,34.90012,"2022-02-20 11:16:26",2022,2,20,51,11.2738888888889,"RSTSNCA"
"148","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:04:04",2022,2,20,51,13.0677777777778,"RSTSNCA"
"149","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:08:00",2022,2,20,51,13.1333333333333,"RSTSNCA"
"150","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:10:07",2022,2,20,51,13.1686111111111,"RSTSNCA"
"151","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:13:46",2022,2,20,51,13.2294444444444,"RSTSNCA"
"152","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:15:16",2022,2,20,51,13.2544444444444,"RSTSNCA"
"153","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:24:26",2022,2,20,51,13.4072222222222,"RSTSNCA"
"154","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:27:10",2022,2,20,51,13.4527777777778,"RSTSNCA"
"155","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:31:10",2022,2,20,51,13.5194444444444,"RSTSNCA"
"156","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:33:23",2022,2,20,51,13.5563888888889,"RSTSNCA"
"157","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:34:45",2022,2,20,51,13.5791666666667,"RSTSNCA"
"158","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:36:22",2022,2,20,51,13.6061111111111,"RSTSNCA"
"159","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:38:30",2022,2,20,51,13.6416666666667,"RSTSNCA"
"160","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:42:32",2022,2,20,51,13.7088888888889,"RSTSNCA"
"161","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:44:31",2022,2,20,51,13.7419444444444,"RSTSNCA"
"162","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:49:58",2022,2,20,51,13.8327777777778,"RSTSNCA"
"163","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:53:15",2022,2,20,51,13.8875,"RSTSNCA"
"164","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:54:30",2022,2,20,51,13.9083333333333,"RSTSNCA"
"165","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:55:52",2022,2,20,51,13.9311111111111,"RSTSNCA"
"166","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:57:32",2022,2,20,51,13.9588888888889,"RSTSNCA"
"167","A69-9001-17766",-75.75077,34.90012,"2022-02-20 13:59:46",2022,2,20,51,13.9961111111111,"RSTSNCA"
"168","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:01:09",2022,2,20,51,14.0191666666667,"RSTSNCA"
"169","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:02:48",2022,2,20,51,14.0466666666667,"RSTSNCA"
"170","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:05:02",2022,2,20,51,14.0838888888889,"RSTSNCA"
"171","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:06:24",2022,2,20,51,14.1066666666667,"RSTSNCA"
"172","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:08:02",2022,2,20,51,14.1338888888889,"RSTSNCA"
"173","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:10:14",2022,2,20,51,14.1705555555556,"RSTSNCA"
"174","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:11:32",2022,2,20,51,14.1922222222222,"RSTSNCA"
"175","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:13:03",2022,2,20,51,14.2175,"RSTSNCA"
"176","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:14:59",2022,2,20,51,14.2497222222222,"RSTSNCA"
"177","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:17:47",2022,2,20,51,14.2963888888889,"RSTSNCA"
"178","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:20:16",2022,2,20,51,14.3377777777778,"RSTSNCA"
"179","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:29:58",2022,2,20,51,14.4994444444444,"RSTSNCA"
"180","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:32:07",2022,2,20,51,14.5352777777778,"RSTSNCA"
"181","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:33:19",2022,2,20,51,14.5552777777778,"RSTSNCA"
"182","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:34:39",2022,2,20,51,14.5775,"RSTSNCA"
"183","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:38:16",2022,2,20,51,14.6377777777778,"RSTSNCA"
"184","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:44:12",2022,2,20,51,14.7366666666667,"RSTSNCA"
"185","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:46:57",2022,2,20,51,14.7825,"RSTSNCA"
"186","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:49:23",2022,2,20,51,14.8230555555556,"RSTSNCA"
"187","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:51:08",2022,2,20,51,14.8522222222222,"RSTSNCA"
"188","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:55:21",2022,2,20,51,14.9225,"RSTSNCA"
"189","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:57:49",2022,2,20,51,14.9636111111111,"RSTSNCA"
"190","A69-9001-17766",-75.75077,34.90012,"2022-02-20 14:59:39",2022,2,20,51,14.9941666666667,"RSTSNCA"
"191","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:02:15",2022,2,20,51,15.0375,"RSTSNCA"
"192","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:05:30",2022,2,20,51,15.0916666666667,"RSTSNCA"
"193","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:06:41",2022,2,20,51,15.1113888888889,"RSTSNCA"
"194","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:07:56",2022,2,20,51,15.1322222222222,"RSTSNCA"
"195","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:09:24",2022,2,20,51,15.1566666666667,"RSTSNCA"
"196","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:11:13",2022,2,20,51,15.1869444444444,"RSTSNCA"
"197","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:13:48",2022,2,20,51,15.23,"RSTSNCA"
"198","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:18:57",2022,2,20,51,15.3158333333333,"RSTSNCA"
"199","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:22:00",2022,2,20,51,15.3666666666667,"RSTSNCA"
"200","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:25:00",2022,2,20,51,15.4166666666667,"RSTSNCA"
"201","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:33:04",2022,2,20,51,15.5511111111111,"RSTSNCA"
"202","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:34:48",2022,2,20,51,15.58,"RSTSNCA"
"203","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:37:10",2022,2,20,51,15.6194444444444,"RSTSNCA"
"204","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:38:47",2022,2,20,51,15.6463888888889,"RSTSNCA"
"205","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:40:57",2022,2,20,51,15.6825,"RSTSNCA"
"206","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:43:33",2022,2,20,51,15.7258333333333,"RSTSNCA"
"207","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:45:13",2022,2,20,51,15.7536111111111,"RSTSNCA"
"208","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:47:28",2022,2,20,51,15.7911111111111,"RSTSNCA"
"209","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:48:53",2022,2,20,51,15.8147222222222,"RSTSNCA"
"210","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:50:38",2022,2,20,51,15.8438888888889,"RSTSNCA"
"211","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:53:02",2022,2,20,51,15.8838888888889,"RSTSNCA"
"212","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:57:04",2022,2,20,51,15.9511111111111,"RSTSNCA"
"213","A69-9001-17766",-75.75077,34.90012,"2022-02-20 15:58:38",2022,2,20,51,15.9772222222222,"RSTSNCA"
"214","A69-9001-17766",-75.75077,34.90012,"2022-02-20 16:00:40",2022,2,20,51,16.0111111111111,"RSTSNCA"
"215","A69-9001-17766",-75.75077,34.90012,"2022-02-20 16:09:10",2022,2,20,51,16.1527777777778,"RSTSNCA"
"216","A69-9001-17766",-75.75077,34.90012,"2022-02-20 16:17:55",2022,2,20,51,16.2986111111111,"RSTSNCA"
"217","A69-9001-17766",-75.75077,34.90012,"2022-02-20 16:19:28",2022,2,20,51,16.3244444444444,"RSTSNCA"
"218","A69-9001-17766",-75.75077,34.90012,"2022-02-20 16:21:27",2022,2,20,51,16.3575,"RSTSNCA"
