"","tagname","longitude","latitude","datecollected","yearcollected","monthcollected","daycollected","julianday","timeofday","receiver_group"
"42","A69-9001-18237",-76.13607,34.62063,"2022-02-26 21:23:10.448",2022,2,26,57,21.3862355555556,"CMAST"
"43","A69-9001-18237",-76.13607,34.62063,"2022-02-26 21:29:04.3637",2022,2,26,57,21.4845454722222,"CMAST"
"44","A69-9001-18237",-76.13607,34.62063,"2022-02-27 08:57:46.2784",2022,2,27,58,8.96285511111111,"CMAST"
"45","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:00:07.42",2022,2,27,58,9.00206111111111,"CMAST"
"46","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:05:07.7547",2022,2,27,58,9.08548741666667,"CMAST"
"47","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:06:30.4342",2022,2,27,58,9.10845394444444,"CMAST"
"48","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:10:25.5723",2022,2,27,58,9.17377008333333,"CMAST"
"49","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:11:50.5624",2022,2,27,58,9.19737844444444,"CMAST"
"50","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:13:35.1918",2022,2,27,58,9.22644216666667,"CMAST"
"51","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:15:59.6092",2022,2,27,58,9.26655811111111,"CMAST"
"52","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:17:43.3374",2022,2,27,58,9.2953715,"CMAST"
"53","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:20:05.8907",2022,2,27,58,9.33496963888889,"CMAST"
"54","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:21:46.3424",2022,2,27,58,9.36287288888889,"CMAST"
"55","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:24:02.3189",2022,2,27,58,9.40064413888889,"CMAST"
"56","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:25:29.673",2022,2,27,58,9.42490916666667,"CMAST"
"57","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:27:19.4988",2022,2,27,58,9.45541633333333,"CMAST"
"58","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:29:54.2813",2022,2,27,58,9.49841147222222,"CMAST"
"59","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:31:59.0268",2022,2,27,58,9.533063,"CMAST"
"60","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:35:03.1112",2022,2,27,58,9.58419755555556,"CMAST"
"61","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:38:06.954",2022,2,27,58,9.635265,"CMAST"
"62","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:41:09.4065",2022,2,27,58,9.68594625,"CMAST"
"63","A69-9001-18237",-76.13607,34.62063,"2022-02-27 09:44:09.1661",2022,2,27,58,9.73587947222222,"CMAST"
"64","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:04:43.0498",2022,2,27,58,10.0786249444444,"CMAST"
"65","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:06:14.6285",2022,2,27,58,10.1040634722222,"CMAST"
"66","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:08:12.4338",2022,2,27,58,10.1367871666667,"CMAST"
"67","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:11:03.2398",2022,2,27,58,10.1842332777778,"CMAST"
"68","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:13:39.9732",2022,2,27,58,10.2277703333333,"CMAST"
"69","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:15:48.0738",2022,2,27,58,10.2633538333333,"CMAST"
"70","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:16:59.5219",2022,2,27,58,10.2832005277778,"CMAST"
"71","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:18:16.097",2022,2,27,58,10.3044713888889,"CMAST"
"72","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:19:46.2821",2022,2,27,58,10.3295228055556,"CMAST"
"73","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:21:41.7529",2022,2,27,58,10.3615980277778,"CMAST"
"74","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:24:27.1798",2022,2,27,58,10.4075499444444,"CMAST"
"75","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:33:02.5049",2022,2,27,58,10.5506958055556,"CMAST"
"76","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:38:02.4251",2022,2,27,58,10.6340069722222,"CMAST"
"77","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:49:06.3597",2022,2,27,58,10.81843325,"CMAST"
"78","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:50:17.3571",2022,2,27,58,10.83815475,"CMAST"
"79","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:53:02.209",2022,2,27,58,10.8839469444444,"CMAST"
"80","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:54:53.4709",2022,2,27,58,10.9148530277778,"CMAST"
"81","A69-9001-18237",-76.13607,34.62063,"2022-02-27 10:59:40.9542",2022,2,27,58,10.9947095,"CMAST"
"82","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:00:56.2293",2022,2,27,58,11.01561925,"CMAST"
"83","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:02:20.3422",2022,2,27,58,11.0389839444444,"CMAST"
"84","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:04:05.078",2022,2,27,58,11.0680772222222,"CMAST"
"85","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:06:29.0833",2022,2,27,58,11.1080786944444,"CMAST"
"86","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:08:11.9",2022,2,27,58,11.1366388888889,"CMAST"
"87","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:10:32.7722",2022,2,27,58,11.1757700555556,"CMAST"
"88","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:12:09.4995",2022,2,27,58,11.20263875,"CMAST"
"89","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:14:17.6109",2022,2,27,58,11.23822525,"CMAST"
"90","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:35:37.2665",2022,2,27,58,11.5936851388889,"CMAST"
"91","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:37:06.9079",2022,2,27,58,11.6185855277778,"CMAST"
"92","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:39:01.3641",2022,2,27,58,11.6503789166667,"CMAST"
"93","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:41:44.9783",2022,2,27,58,11.6958273055556,"CMAST"
"94","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:44:07.0769",2022,2,27,58,11.7352991388889,"CMAST"
"95","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:45:46.5898",2022,2,27,58,11.7629416111111,"CMAST"
"96","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:48:00.2707",2022,2,27,58,11.8000751944444,"CMAST"
"97","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:49:22.9301",2022,2,27,58,11.8230361388889,"CMAST"
"98","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:51:01.9554",2022,2,27,58,11.8505431666667,"CMAST"
"99","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:53:16.6018",2022,2,27,58,11.8879449444444,"CMAST"
"100","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:54:41.1584",2022,2,27,58,11.9114328888889,"CMAST"
"101","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:56:24.878",2022,2,27,58,11.9402438888889,"CMAST"
"102","A69-9001-18237",-76.13607,34.62063,"2022-02-27 11:58:47.4195",2022,2,27,58,11.97983875,"CMAST"
"103","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:00:27.852",2022,2,27,58,12.0077366666667,"CMAST"
"104","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:02:43.3926",2022,2,27,58,12.0453868333333,"CMAST"
"105","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:04:09.3268",2022,2,27,58,12.0692574444444,"CMAST"
"106","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:08:24.9264",2022,2,27,58,12.1402573333333,"CMAST"
"107","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:10:17.0764",2022,2,27,58,12.1714101111111,"CMAST"
"108","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:12:56.0069",2022,2,27,58,12.2155574722222,"CMAST"
"109","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:15:09.1904",2022,2,27,58,12.2525528888889,"CMAST"
"110","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:16:30.9174",2022,2,27,58,12.2752548333333,"CMAST"
"111","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:18:09.508",2022,2,27,58,12.3026411111111,"CMAST"
"112","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:20:21.2979",2022,2,27,58,12.3392494166667,"CMAST"
"113","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:21:40.2079",2022,2,27,58,12.3611688611111,"CMAST"
"114","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:23:13.1823",2022,2,27,58,12.3869950833333,"CMAST"
"115","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:25:14.2081",2022,2,27,58,12.4206133611111,"CMAST"
"116","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:28:11.4235",2022,2,27,58,12.4698398611111,"CMAST"
"117","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:31:01.13",2022,2,27,58,12.5169805555556,"CMAST"
"118","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:33:35.8643",2022,2,27,58,12.5599623055556,"CMAST"
"119","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:35:40.6402",2022,2,27,58,12.5946222777778,"CMAST"
"120","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:38:44.8342",2022,2,27,58,12.6457872777778,"CMAST"
"121","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:41:48.1155",2022,2,27,58,12.69669875,"CMAST"
"122","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:44:49.491",2022,2,27,58,12.7470808333333,"CMAST"
"123","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:47:47.2002",2022,2,27,58,12.7964445,"CMAST"
"124","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:50:37.3889",2022,2,27,58,12.8437191388889,"CMAST"
"125","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:53:12.6",2022,2,27,58,12.8868333333333,"CMAST"
"126","A69-9001-18237",-76.13607,34.62063,"2022-02-27 12:56:24.6185",2022,2,27,58,12.9401718055556,"CMAST"
"127","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:05:14.2093",2022,2,27,58,13.0872803611111,"CMAST"
"128","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:24:19.0224",2022,2,27,58,13.405284,"CMAST"
"129","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:34:08.8809",2022,2,27,58,13.5691335833333,"CMAST"
"130","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:39:48.0754",2022,2,27,58,13.6633542777778,"CMAST"
"131","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:50:53.1104",2022,2,27,58,13.8480862222222,"CMAST"
"132","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:53:13.3379",2022,2,27,58,13.8870383055556,"CMAST"
"133","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:54:48.628",2022,2,27,58,13.9135077777778,"CMAST"
"134","A69-9001-18237",-76.13607,34.62063,"2022-02-27 13:56:54.3334",2022,2,27,58,13.9484259444444,"CMAST"
"135","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:00:20.146",2022,2,27,58,14.0055961111111,"CMAST"
"136","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:01:36.6963",2022,2,27,58,14.0268600833333,"CMAST"
"137","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:07:31.8481",2022,2,27,58,14.1255133611111,"CMAST"
"138","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:09:40.3681",2022,2,27,58,14.1612133611111,"CMAST"
"139","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:13:47.3824",2022,2,27,58,14.2298284444444,"CMAST"
"140","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:27:59.0409",2022,2,27,58,14.46640025,"CMAST"
"141","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:30:50.6162",2022,2,27,58,14.5140600555556,"CMAST"
"142","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:43:07.4852",2022,2,27,58,14.7187458888889,"CMAST"
"143","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:45:33.7714",2022,2,27,58,14.7593809444444,"CMAST"
"144","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:51:46.2072",2022,2,27,58,14.8628353333333,"CMAST"
"145","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:54:30.7721",2022,2,27,58,14.9085478055556,"CMAST"
"146","A69-9001-18237",-76.13607,34.62063,"2022-02-27 14:58:38.8422",2022,2,27,58,14.9774561666667,"CMAST"
"147","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:01:01.4026",2022,2,27,58,15.0170562777778,"CMAST"
"148","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:10:38.9001",2022,2,27,58,15.17747225,"CMAST"
"149","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:12:31.5045",2022,2,27,58,15.20875125,"CMAST"
"150","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:15:11.8259",2022,2,27,58,15.2532849722222,"CMAST"
"151","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:20:44.4682",2022,2,27,58,15.3456856111111,"CMAST"
"152","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:25:21.1396",2022,2,27,58,15.4225387777778,"CMAST"
"153","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:28:22.0484",2022,2,27,58,15.4727912222222,"CMAST"
"154","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:36:38.8833",2022,2,27,58,15.6108009166667,"CMAST"
"155","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:49:51.3405",2022,2,27,58,15.8309279166667,"CMAST"
"156","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:52:33.0778",2022,2,27,58,15.8758549444444,"CMAST"
"157","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:54:51.4014",2022,2,27,58,15.9142781666667,"CMAST"
"158","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:56:23.4014",2022,2,27,58,15.9398337222222,"CMAST"
"159","A69-9001-18237",-76.13607,34.62063,"2022-02-27 15:58:22.5469",2022,2,27,58,15.9729296944444,"CMAST"
"160","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:06:13.2775",2022,2,27,58,16.1036881944444,"CMAST"
"161","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:07:41.9998",2022,2,27,58,16.1283332777778,"CMAST"
"162","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:09:34.6",2022,2,27,58,16.1596111111111,"CMAST"
"163","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:12:14.4495",2022,2,27,58,16.20401375,"CMAST"
"164","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:14:29.5072",2022,2,27,58,16.2415297777778,"CMAST"
"165","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:15:54.9686",2022,2,27,58,16.2652690555556,"CMAST"
"166","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:17:41.0089",2022,2,27,58,16.2947246944444,"CMAST"
"167","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:20:07.7592",2022,2,27,58,16.3354886666667,"CMAST"
"168","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:21:56.6189",2022,2,27,58,16.3657274722222,"CMAST"
"169","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:29:26.2582",2022,2,27,58,16.4906272777778,"CMAST"
"170","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:32:14.0491",2022,2,27,58,16.5372358611111,"CMAST"
"171","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:36:41.8294",2022,2,27,58,16.6116192777778,"CMAST"
"172","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:44:03.0799",2022,2,27,58,16.7341888611111,"CMAST"
"173","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:56:16.4271",2022,2,27,58,16.9378964166667,"CMAST"
"174","A69-9001-18237",-76.13607,34.62063,"2022-02-27 16:57:59.2104",2022,2,27,58,16.9664473333333,"CMAST"
"175","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:00:19.9004",2022,2,27,58,17.0055278888889,"CMAST"
"176","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:11:29.6659",2022,2,27,58,17.1915738611111,"CMAST"
"177","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:13:54.3745",2022,2,27,58,17.2317706944444,"CMAST"
"178","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:17:02.5904",2022,2,27,58,17.2840528888889,"CMAST"
"179","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:26:24.1334",2022,2,27,58,17.4400370555556,"CMAST"
"180","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:38:25.3166",2022,2,27,58,17.6403657222222,"CMAST"
"181","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:56:05.3149",2022,2,27,58,17.9348096944444,"CMAST"
"182","A69-9001-18237",-76.13607,34.62063,"2022-02-27 17:59:07.6471",2022,2,27,58,17.9854575277778,"CMAST"
"183","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:05:01.018",2022,2,27,58,18.0836161111111,"CMAST"
"184","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:13:46.3237",2022,2,27,58,18.2295343611111,"CMAST"
"185","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:16:05.412",2022,2,27,58,18.26817,"CMAST"
"186","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:18:49.7679",2022,2,27,58,18.3138244166667,"CMAST"
"187","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:20:40.0266",2022,2,27,58,18.3444518333333,"CMAST"
"188","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:25:22.3022",2022,2,27,58,18.4228617222222,"CMAST"
"189","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:26:30.9078",2022,2,27,58,18.4419188333333,"CMAST"
"190","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:27:43.2628",2022,2,27,58,18.4620174444444,"CMAST"
"191","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:29:03.0974",2022,2,27,58,18.4841937222222,"CMAST"
"192","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:35:44.5242",2022,2,27,58,18.5957011666667,"CMAST"
"193","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:38:45.8823",2022,2,27,58,18.6460784166667,"CMAST"
"194","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:44:35.5511",2022,2,27,58,18.7432086388889,"CMAST"
"195","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:50:40.9308",2022,2,27,58,18.844703,"CMAST"
"196","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:53:59.014",2022,2,27,58,18.8997261111111,"CMAST"
"197","A69-9001-18237",-76.13607,34.62063,"2022-02-27 18:59:49.9054",2022,2,27,58,18.9971959444444,"CMAST"
"198","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:01:01.7922",2022,2,27,58,19.0171645,"CMAST"
"199","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:11:30.7812",2022,2,27,58,19.1918836666667,"CMAST"
"200","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:19:09.5809",2022,2,27,58,19.3193280277778,"CMAST"
"201","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:20:50.9369",2022,2,27,58,19.3474824722222,"CMAST"
"202","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:23:08.34",2022,2,27,58,19.38565,"CMAST"
"203","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:26:33.3767",2022,2,27,58,19.4426046388889,"CMAST"
"204","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:29:17.9265",2022,2,27,58,19.4883129166667,"CMAST"
"205","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:33:26.0173",2022,2,27,58,19.5572270277778,"CMAST"
"206","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:35:48.0981",2022,2,27,58,19.5966939166667,"CMAST"
"207","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:37:27.1387",2022,2,27,58,19.6242051944444,"CMAST"
"208","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:39:39.8673",2022,2,27,58,19.66107425,"CMAST"
"209","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:41:00.1729",2022,2,27,58,19.6833813611111,"CMAST"
"210","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:42:35.9339",2022,2,27,58,19.7099816388889,"CMAST"
"211","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:48:23.3372",2022,2,27,58,19.8064825555556,"CMAST"
"212","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:49:57.6796",2022,2,27,58,19.8326887777778,"CMAST"
"213","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:52:01.0343",2022,2,27,58,19.8669539722222,"CMAST"
"214","A69-9001-18237",-76.13607,34.62063,"2022-02-27 19:55:02.9044",2022,2,27,58,19.9174734444444,"CMAST"
"215","A69-9001-18237",-76.13607,34.62063,"2022-02-27 20:00:55.3606",2022,2,27,58,20.0153779444444,"CMAST"
"216","A69-9001-18237",-76.13607,34.62063,"2022-02-27 20:05:57.3205",2022,2,27,58,20.0992556944444,"CMAST"
"217","A69-9001-18237",-76.13607,34.62063,"2022-02-27 20:07:32.146",2022,2,27,58,20.1255961111111,"CMAST"
"218","A69-9001-18237",-76.13607,34.62063,"2022-02-27 20:21:32.6703",2022,2,27,58,20.3590750833333,"CMAST"
